Description,TotalSalesDollars,ProfitMargin,IsTargetBrand,LowSalesThreshold,HighMarginThreshold
Bully Boy American Whiskey,47924.02,20.264097210542847,False,560.146,64.9299097086893
Bully Boy Vodka,17696.829999999998,13.433818373121056,False,560.146,64.9299097086893
Bully Boy White Rum,335.88,20.65023222579493,False,560.146,64.9299097086893
Bully Hill Goat Wh Semi-Dry,9643.8,36.49204670358157,False,560.146,64.9299097086893
Bully Hill Love My Goat Rd,44356.8,40.16678389784656,False,560.146,64.9299097086893
Bully Hill NY Rsl,155.88,32.409545804464976,False,560.146,64.9299097086893
Bully Hill Sweet Walter Rd,70914.78,39.2164933741598,False,560.146,64.9299097086893
Bunnahabhain 12 Yr Single,64902.490000000005,29.366346345109417,False,560.146,64.9299097086893
Bunraku Nihonjin No Wasuremo,1230.01,14.960040975276623,False,560.146,64.9299097086893
Buoncristiani Family Chard,1835.4900000000002,67.10851053397185,False,560.146,64.9299097086893
Buoncristiani Family Red OPC,1139.77,66.04578116637568,False,560.146,64.9299097086893
Burgans Albarino Baixas Rio,93003.18000000001,38.283336118184344,False,560.146,64.9299097086893
Burgess Cab Svgn Napa,66261.44,33.96050553685522,False,560.146,64.9299097086893
Buried Cane Cab Svgn,6978.23,39.28431708327182,False,560.146,64.9299097086893
Buried Cane Chard,4859.17,51.170878977273894,False,560.146,64.9299097086893
Burnett's Peach Vodka,19177.29,34.808307117429,False,560.146,64.9299097086893
Burnetts Gin,166549.45,37.07014943609842,False,560.146,64.9299097086893
Burnetts Peach Vodka,28067.329999999998,35.86871284158485,False,560.146,64.9299097086893
Burnetts Pineapple Vodka,26245.350000000002,37.347301521983894,False,560.146,64.9299097086893
Burnetts Vodka,731677.26,28.76396397125803,False,560.146,64.9299097086893
Bushmills 10 Yr Irish Whisky,41317.92,22.53075663053706,False,560.146,64.9299097086893
Bushmills 16 Yr Old Irish W,2045.6899999999998,18.144977978090516,False,560.146,64.9299097086893
Bushmills 21 Year Old Irish,3119.7,16.070455492515304,False,560.146,64.9299097086893
Bushmills Black Bush,113444.31999999999,13.763099238892488,False,560.146,64.9299097086893
Bushmills Irish Honey,16814.16,90.9958035370188,False,560.146,64.9299097086893
Butter Chard,368418.66,30.316254882420996,False,560.146,64.9299097086893
Butterfly Kiss Chard,1076.4,35.451505016722415,False,560.146,64.9299097086893
Butterfly Kiss Pnt Grigio,107.64,32.77591973244147,False,560.146,64.9299097086893
Butternut Chard,120864.65,31.969281340739414,False,560.146,64.9299097086893
Butternut Pnt Nr Cal,20259.68,38.64019569904362,False,560.146,64.9299097086893
Byron Pnt Nr Nielson Vyd SMV,575.8199999999999,31.978743357299148,False,560.146,64.9299097086893
Byron Santa Barbara Pnt Nr,16033.13,17.53475459875894,False,560.146,64.9299097086893
Byrrh Apertif,689.56,52.01287777713324,False,560.146,64.9299097086893
C Back Goats Do Roam Rouge,19281.55,35.10267587408688,False,560.146,64.9299097086893
C K Mondavi Cab Svgn,86267.59,23.92977478564082,False,560.146,64.9299097086893
C K Mondavi Chard,125279.82,42.29816901077923,False,560.146,64.9299097086893
C K Mondavi Merlot,29571.07,27.750143252538408,False,560.146,64.9299097086893
C K Mondavi Svgn Bl Cal,71.94,38.4487072560467,False,560.146,64.9299097086893
C K Mondavi Wh Znfdl,153.8,38.04941482444734,False,560.146,64.9299097086893
C K Mondavi Willw Pnt Grigio,11368.12,34.55698919434348,False,560.146,64.9299097086893
C Krug Cab Svgn,62053.75,38.94892734121629,False,560.146,64.9299097086893
C Krug Chard,902.54,16.96766902297959,False,560.146,64.9299097086893
C Krug Merlot Napa,16160.679999999998,48.57239918122256,False,560.146,64.9299097086893
C Krug RSV Generations Napa,513.9,16.263864565090483,False,560.146,64.9299097086893
C Krug Svgn Bl Napa,9075.529999999999,33.364552813995424,False,560.146,64.9299097086893
C Monaci Kreos Rosato,395.78,66.20344635908837,True,560.146,64.9299097086893
C R Clrs Fortissimo Red,34766.189999999995,35.71556158440139,False,560.146,64.9299097086893
C Y Toro Carmenere Terrunyo,175.92,91.77467030468395,True,560.146,64.9299097086893
C Y Toro Carmenere de Casa,14624.21,33.30901293129679,False,560.146,64.9299097086893
C Y Toro Casa Diablo Chard,7148.72,48.54435479358543,False,560.146,64.9299097086893
C Y Toro Casa Diablo Merlot,11893.09,22.441518562459375,False,560.146,64.9299097086893
C Y Toro Casa Diablo Svgn Bl,21481.09,33.97653471029635,False,560.146,64.9299097086893
C Y Toro Casa Diblo Cab Svgn,78070.79000000001,42.97098825309697,False,560.146,64.9299097086893
C Y Toro Casillero Carmenere,83915.46,50.7590138932683,False,560.146,64.9299097086893
C Y Toro Casillero Diab Malb,21557.600000000002,30.56833784836902,False,560.146,64.9299097086893
C Y Toro Casillero Pnt Nr,11780.19,56.62378959931886,False,560.146,64.9299097086893
C Y Toro Diablo Red,11.99,33.778148457047536,False,560.146,64.9299097086893
C Y Toro Don Melchr Cab Svgn,8250.97,4.976263396909677,False,560.146,64.9299097086893
C Y Toro Front Cab/Merlot,92977.79,44.94057129127289,False,560.146,64.9299097086893
C Y Toro Frontera Cab Svgn,13222.66,37.90175350496799,False,560.146,64.9299097086893
C Y Toro Frontera Carmenere,9385.73,37.769358377025554,False,560.146,64.9299097086893
C Y Toro Frontera Chard,44891.62,42.07970218049605,False,560.146,64.9299097086893
C Y Toro Frontera Malbec,62584.53,41.544979246468735,False,560.146,64.9299097086893
C Y Toro Frontera Merlot,32049.55,58.970032340547675,False,560.146,64.9299097086893
C Y Toro Frontera Pnt Grigio,9999.470000000001,39.60259893774371,False,560.146,64.9299097086893
C Y Toro Frontera Shiraz,6523.13,34.5136460564177,False,560.146,64.9299097086893
C Y Toro Frontera Svgn Bl,33142.04,29.158253384523107,False,560.146,64.9299097086893
C Y Toro Gran Reserva Cab Sv,29999.829999999998,30.630540239728028,False,560.146,64.9299097086893
C Y Toro Gran Rsva Carmenere,12490.52,5.589999455587127,False,560.146,64.9299097086893
C Y Toro Marques Cs Cab Svgn,14994.98,40.11829292203124,False,560.146,64.9299097086893
C Y Toro Privada Rsv Casa Di,17018.14,33.83248698153851,False,560.146,64.9299097086893
C&P Breton Chinon St Louand,1024.59,3.7273445963751297,False,560.146,64.9299097086893
C'est La Vie Syrah-Grenache,27.98,32.4517512508935,False,560.146,64.9299097086893
CC Ranch Cab Svgn CC Ranch,1994.81,29.35668058612098,False,560.146,64.9299097086893
Ca Del Monte Amarone Red,20472.530000000002,1.516031482186142,False,560.146,64.9299097086893
Ca'Momi Bianco di Napa,3763.66,63.992496665479884,False,560.146,64.9299097086893
Ca'Momi Cab Svgn Napa,57193.35,54.64070560650845,False,560.146,64.9299097086893
Ca'Momi Chard Napa Vly,19209.66,12.834376037889264,False,560.146,64.9299097086893
Ca'Momi Chard Rsv Napa,4408.53,17.652369383898943,False,560.146,64.9299097086893
Ca'Momi Merlot Napa Valley,154967.99,27.088942690680824,False,560.146,64.9299097086893
Ca'Momi Pinot Noir Napa Vall,9584.619999999999,48.77418197069888,False,560.146,64.9299097086893
Ca'Momi Rosso di Napa,11248.74,32.99089498023778,False,560.146,64.9299097086893
Ca'Montini Pinot Grigio Tre,39881.84,38.15606301013192,False,560.146,64.9299097086893
Cabin Fever Maple Liqueur,94099.19,48.96228768967688,False,560.146,64.9299097086893
Cabo Wabo Anejo Tequila,66420.86,20.38806784495112,False,560.146,64.9299097086893
Cabo Wabo Blanco Tequila,212452.59,31.164454149511666,False,560.146,64.9299097086893
Cabo Wabo Reposado Tequila,109404.45000000001,26.00890548784808,False,560.146,64.9299097086893
Cabot Trail Cana Cream Maple,45284.10999999999,29.899384132756484,False,560.146,64.9299097086893
Cabot Trail Maple Whisky,13887.6,60.5581958005703,False,560.146,64.9299097086893
Cabreo Il Borgo Toscana,764.83,77.08510387929344,False,560.146,64.9299097086893
Cabreo La Pietra White,1253.58,87.98959779192394,False,560.146,64.9299097086893
Cabrito Blanco,1043.42,48.89881351708804,False,560.146,64.9299097086893
Cadaretta Svgn Bl Semillon C,275.88,31.970421922575028,False,560.146,64.9299097086893
Cade Cab Svgn Howell Mtn,40198.32,34.58002722501836,False,560.146,64.9299097086893
Cade Cab Svgn Napa Cuvee,19098.35,35.82995389654079,False,560.146,64.9299097086893
Cade Svgn Bl Napa Cuvee,1469.54,2.69608176708357,False,560.146,64.9299097086893
Cafaggio Basilica Chianti Cl,16454.27,40.2060377032831,False,560.146,64.9299097086893
Caffo Amaretto Liqueur,9515.08,75.34681789328098,False,560.146,64.9299097086893
Caffo Grappa Italiana,373.83,26.964128079608386,False,560.146,64.9299097086893
Caffo Limoncino Dell'l Sola,11186.84,81.68115392729315,False,560.146,64.9299097086893
Caffo Sambuca Secolare,11412.76,75.8770008306492,False,560.146,64.9299097086893
Caffo Vecchio Amaro del Capo,4815.8099999999995,82.41043562765142,False,560.146,64.9299097086893
Cakebread Benchland Cab Svgn,7599.24,71.15922118527642,False,560.146,64.9299097086893
Cakebread Cab Svgn,110158.04999999999,27.83563252980603,False,560.146,64.9299097086893
Cakebread Chard,194360.12,27.678497008542696,False,560.146,64.9299097086893
Cakebread Chard Rsv,2969.46,14.067204138126133,False,560.146,64.9299097086893
Cakebread Clrs Cab Svgn 11,779.94,44.809857168500145,False,560.146,64.9299097086893
Cakebread Clrs Two Creeks 12,16155.960000000001,56.30764126675233,False,560.146,64.9299097086893
Cakebread Dancing Bear Cab S,3909.66,71.16373290772088,False,560.146,64.9299097086893
Cakebread Merlot Napa,20299.77,21.953105872628115,False,560.146,64.9299097086893
Cakebread Svgn Bl,102029.47,35.10342649040517,False,560.146,64.9299097086893
Cakebread Vine Hill Cab,1699.83,52.30581881717583,False,560.146,64.9299097086893
Calaches Lanessan Haut-Medoc,1196.37,80.561197622809,False,560.146,64.9299097086893
Calandray RSV Cotes Roussiln,215.88,35.07504168982768,False,560.146,64.9299097086893
Caldwells Vodka,111508.19,24.489035289694865,False,560.146,64.9299097086893
Calera Ctrl Coast Chard,5301.33,21.90978490303377,False,560.146,64.9299097086893
Calera Ctrl Coast Pnt Nr,3221.8399999999997,12.353189481786792,False,560.146,64.9299097086893
Calera Mills Vyd Pnt Nr,5075.23,43.300500666964844,False,560.146,64.9299097086893
Calera Mt Harlan Chard,1784.55,63.80936370513576,False,560.146,64.9299097086893
Calera Ryan Vyd Pnt Nr,719.8800000000001,41.79029838306385,False,560.146,64.9299097086893
Calera Selleck Vyd Pnt Nr,2687.72,28.730671349694152,False,560.146,64.9299097086893
Calera de Villiers Pnt Nr,989.82,96.56402174132671,False,560.146,64.9299097086893
Calico Jack Cherry Rum,203.88,28.54620364920541,False,560.146,64.9299097086893
Calico Jack Coconut Rum,179783.85,30.164405757246826,False,560.146,64.9299097086893
Calico Jack Mango Rum,15592.14,61.6239977321907,False,560.146,64.9299097086893
Calico Jack Pin/Coc Rum,95228.84000000001,58.57064057454808,False,560.146,64.9299097086893
Calico Jack Silver Rum,118800.69,29.37221155870391,False,560.146,64.9299097086893
Calico Jack Spiced Rum,343902.62,26.082356295958803,False,560.146,64.9299097086893
Calico Jack Spiced Rum No 94,61012.58,23.881517549331637,False,560.146,64.9299097086893
Callia Alta Malbec,9461.46,40.514466054921755,False,560.146,64.9299097086893
Callia Alta Pnt Grigio,4728.74,37.101215122844565,False,560.146,64.9299097086893
Calling All Angels Chard,9963.53,36.096142632179564,False,560.146,64.9299097086893
Calma Rioja,255.84,50.65666041275798,False,560.146,64.9299097086893
Calmel & Joseph CdRoussillon,3973.1600000000003,56.59877779903151,False,560.146,64.9299097086893
Calmel & Joseph Chard,2432.69,54.28147441720893,False,560.146,64.9299097086893
Calmel & Joseph Terra Larzac,2478.7599999999998,8.434862592586596,False,560.146,64.9299097086893
Calumet Bourbon,83086.68000000001,22.092674782528324,False,560.146,64.9299097086893
Calumet Farm Bourbon VAP,7199.41,75.33756238358421,False,560.146,64.9299097086893
Calvados Boulard Grnd Brandy,26359.980000000003,13.864881536328944,False,560.146,64.9299097086893
Calvados Marquis De St Loup,29521.31,44.85610564029849,False,560.146,64.9299097086893
Calypso Spiced Rum,189110.7,18.17693023186949,False,560.146,64.9299097086893
Camarena Reposado Tequila,115963.75,41.74722704293367,False,560.146,64.9299097086893
Camarena Silver Tequila,207243.15999999997,23.66726597049867,False,560.146,64.9299097086893
Cambas Mavrodafne of Patras,5001.150000000001,30.88709596792738,False,560.146,64.9299097086893
Cambas Nemea RSV Attica Rd,179.88,67.54503002001334,True,560.146,64.9299097086893
Cambria Julias Vyd Pnt Nr,44194.119999999995,49.50097433776258,False,560.146,64.9299097086893
Cambria Katherine Vyd Chard,1710.93,33.152145324472656,False,560.146,64.9299097086893
Cambria Katherines Chard,52837.03,33.95484189781296,False,560.146,64.9299097086893
Cambridge & Sunset Pnt Nr,6808.1,31.18197441283178,False,560.146,64.9299097086893
Cambridge Chard Carneros,1743.04,84.39966954286763,False,560.146,64.9299097086893
Cambrige Meritage Napa Vly,1282.4399999999998,96.8606718442968,False,560.146,64.9299097086893
Camelot Merlot,98.91,20.149630977656464,False,560.146,64.9299097086893
Cameron Hughes Cam Col Cab S,9603.24,67.14608819523411,False,560.146,64.9299097086893
Cameron Hughes Cam Coll Char,297.79,63.410457033479986,False,560.146,64.9299097086893
Camigiliano Brunello Di Mont,3079.23,27.763759121598593,False,560.146,64.9299097086893
Camila Malbec,234.96,66.24106230847804,True,560.146,64.9299097086893
Camp Cab Svgn Sonoma County,1167.27,16.111953532601706,False,560.146,64.9299097086893
Camp Chard Sonoma Cnty,1387.0,27.498197548666187,False,560.146,64.9299097086893
Camp Meeting Ridge Chard,2321.73,12.284374152033184,False,560.146,64.9299097086893
Camp Meeting Ridge Pnt Nr,650.93,90.14794217504186,False,560.146,64.9299097086893
Camp Merlot Sonoma Cnty,575.64,34.64665415884927,False,560.146,64.9299097086893
Campari,278457.14999999997,29.3412469387121,False,560.146,64.9299097086893
Campo Viejo Gr Cava Brut Rsv,31702.09,30.02448734452523,False,560.146,64.9299097086893
Campo Viejo Gran RSV Rioja,54738.579999999994,40.71055551678541,False,560.146,64.9299097086893
Campo Viejo Tempranillo,45968.33,35.98011935608712,False,560.146,64.9299097086893
Campo Viejo Tempranillo RSV,99151.21,35.06096395596181,False,560.146,64.9299097086893
Campus Oaks Old Vines Znfdl,2574.16,32.52167697423625,False,560.146,64.9299097086893
Camus Elegance VS Cognac,14707.5,32.483154852966166,False,560.146,64.9299097086893
Camus Elegance XO,5329.59,96.27626140097081,False,560.146,64.9299097086893
Camus Extra Elegance,8839.74,83.03185387805523,False,560.146,64.9299097086893
Camus Grand VSOP Elegance,22903.68,24.659618017715925,False,560.146,64.9299097086893
Canada House Canadian Whisky,27748.98,56.51461783460149,False,560.146,64.9299097086893
Canadian Club,1819338.25,25.40551208145073,False,560.146,64.9299097086893
Canadian Club 1858,138305.41,25.58425588702568,False,560.146,64.9299097086893
Canadian Club 1858 VAP,18716.25,35.4347158218126,False,560.146,64.9299097086893
Canadian Club Classic,61452.77,26.571544293284088,False,560.146,64.9299097086893
Canadian Club Sherry Cask,413.82,25.358851674641148,False,560.146,64.9299097086893
Canadian Club Traveler,96493.44,24.678403008536133,False,560.146,64.9299097086893
Canadian Club Triple Aged,68543.69,22.85214000004961,False,560.146,64.9299097086893
Canadian Hunter Rye,10124.73,22.18103593873614,False,560.146,64.9299097086893
Canadian Ltd,899110.55,30.51827386521046,False,560.146,64.9299097086893
Canadian Ltd Traveler,61361.97,28.474493240683117,False,560.146,64.9299097086893
Canadian Mist,518089.37,26.81461308499728,False,560.146,64.9299097086893
Canadian Mist Traveler,23178.940000000002,44.51135384102984,False,560.146,64.9299097086893
Canadian Regal,167333.36000000002,27.57982030600474,False,560.146,64.9299097086893
Canadian Rich & Rare,74835.84,23.1306283192652,False,560.146,64.9299097086893
Canaletto Mntplcno Abruzzo,4111.21,31.647860362277765,False,560.146,64.9299097086893
Canaletto Pnt Grigio Venezie,561.37,87.91171598054758,False,560.146,64.9299097086893
Canaletto Pnt Nr Pavia,359.64,31.931931931931935,False,560.146,64.9299097086893
Candia Vyds Black Ice,15478.47,27.648921372719652,False,560.146,64.9299097086893
Candia Vyds Classic Cab Svgn,7092.93,31.15820965383841,False,560.146,64.9299097086893
Candia Vyds Diamond,7345.1,34.4239016487182,False,560.146,64.9299097086893
Candia Vyds Ice Storm,16066.259999999998,31.27261727371522,False,560.146,64.9299097086893
Candia Vyds Noiret Vault RSV,6640.57,30.010225025863736,False,560.146,64.9299097086893
Candoni Moscato,362.25,17.846790890269144,False,560.146,64.9299097086893
Candor Znfdl,167.88,35.45389563974267,False,560.146,64.9299097086893
Canella Bellini Cocktail Vnz,4442.58,29.927204462271924,False,560.146,64.9299097086893
Canella Bellini Fusion,9320.44,23.91764766470253,False,560.146,64.9299097086893
Canella Prosecco,4311.360000000001,32.97706524159431,False,560.146,64.9299097086893
Canella Prosecco Di Conegli,9224.66,37.14846942868355,False,560.146,64.9299097086893
Cannonball Cab Svgn Cal,71724.58,40.34825996889769,False,560.146,64.9299097086893
Cannonball Chard,30223.989999999998,43.04573949369359,False,560.146,64.9299097086893
Cannonball Svgn Bl,15158.79,30.51120834842359,False,560.146,64.9299097086893
Cantele Chard Salento,350.72999999999996,52.1597810281413,False,560.146,64.9299097086893
Cantele Primitivo Salento,671.52,31.95139385275196,False,560.146,64.9299097086893
Cantele Salice Salentino Rsv,9190.06,42.73584720883215,False,560.146,64.9299097086893
Cantina Gabriele Dolc White,808.75,89.55425038639876,False,560.146,64.9299097086893
Cantine Cantena Fiano Avelno,322.83,3.280364278412779,False,560.146,64.9299097086893
Cantine Cantena Taurasi,359.88,31.04368122707569,False,560.146,64.9299097086893
Cantine Maschio Prosecco Brt,81831.25,31.58237156223759,False,560.146,64.9299097086893
Cantine Maschio Sparkling Ro,568.5,18.21635883905013,False,560.146,64.9299097086893
Canyon Oaks Cab Svgn Cal,7689.9,30.62235843152089,False,560.146,64.9299097086893
Canyon Oaks Chard Cal,10530.64,30.04921068159687,False,560.146,64.9299097086893
Canyon Oaks Merlot Cal,5776.0599999999995,32.06285723804578,False,560.146,64.9299097086893
Canyon Oaks Pink Moscato,71.88,33.72287145242069,False,560.146,64.9299097086893
Canyon Oaks Wh Znfdl Cal,569.05,32.68781302170283,False,560.146,64.9299097086893
Canyon Oaks Znfdl Cal,143.76,31.051752921535886,False,560.146,64.9299097086893
Canyon Rd Cab Svgn,20145.089999999997,31.769081476448008,False,560.146,64.9299097086893
Canyon Rd Chard,37690.45,32.21174377600752,False,560.146,64.9299097086893
Canyon Rd Merlot,8207.869999999999,35.453656064240775,False,560.146,64.9299097086893
Canyon Rd Merlot Cal,5719.259999999999,33.402922755741116,False,560.146,64.9299097086893
Canyon Rd Moscato,3602.08,37.12632701106027,False,560.146,64.9299097086893
Canyon Rd Pnt Grigio,28997.08,35.86469819547824,False,560.146,64.9299097086893
Canyon Rd Pnt Nr,10269.76,33.16211868631789,False,560.146,64.9299097086893
Canyon Rd Svgn Bl,4536.13,32.43249201411776,False,560.146,64.9299097086893
Canyon Rd Wh Znfdl,5548.9,34.053636379061146,False,560.146,64.9299097086893
Caol Ila 12 Yr Islay Single,76535.94,22.557062734187355,False,560.146,64.9299097086893
Caol Ila 17 Yr Single Malt,1799.85,23.660305025418783,False,560.146,64.9299097086893
Caparzo Brnllo di Montalcino,20286.66,23.82679061018423,False,560.146,64.9299097086893
Cape Indaba Chard S Africa,5071.53,38.89891216260181,False,560.146,64.9299097086893
Cape Indaba Svgn Bl S Africa,17601.99,32.77260127974167,False,560.146,64.9299097086893
Cape Mentelle Sem/Svgn Bl,715.34,24.872088796935714,False,560.146,64.9299097086893
Capel Premium Pisco,1986.58,25.477453714423792,False,560.146,64.9299097086893
Caposaldo Moscato,167.88,32.45175125089349,False,560.146,64.9299097086893
Caposaldo Pnt Grigio Veneto,152.82999999999998,53.28142380422691,False,560.146,64.9299097086893
Caposaldo Prosecco Brut,9137.04,34.318116151401334,False,560.146,64.9299097086893
Caposaldo Sweet Moscato,569.62,11.351427267301002,False,560.146,64.9299097086893
Capostrano Montepulciano Abr,798.1,51.26926450319509,False,560.146,64.9299097086893
Cappelletti Apertivoch,459.7699999999999,59.13608978402244,False,560.146,64.9299097086893
Caprai Montefalco Passito 06,3518.9,80.34840433089886,False,560.146,64.9299097086893
Caprai Montefalco Rosso 09,813.3199999999999,22.392170363448567,False,560.146,64.9299097086893
Capri Natura Limoncello,3807.0099999999998,12.655863788117184,False,560.146,64.9299097086893
Capt Morgan Black Spiced Rum,129920.66,45.51402226848254,False,560.146,64.9299097086893
Capt Morgan Cannon Blast,281585.68,45.818553098232655,False,560.146,64.9299097086893
Capt Morgan Jack O Blast,81787.78,23.255705036194392,False,560.146,64.9299097086893
Capt Morgan Lime Bite Rum,827.56,41.29591951291181,False,560.146,64.9299097086893
Capt Morgan Long Isl Tea RTD,155357.43999999997,34.051496888143,False,560.146,64.9299097086893
Capt Morgan Original Barrel,1635666.5799999998,19.455499298640675,False,560.146,64.9299097086893
Capt Morgan Parrot Bay Cocnt,92106.15,17.26111665724819,False,560.146,64.9299097086893
Capt Morgan Parrot Bay Coco,94622.49,39.27639148883252,False,560.146,64.9299097086893
Capt Morgan Parrot Bay Mango,1034.31,25.350233488992657,False,560.146,64.9299097086893
Capt Morgan ParrotBay Pineap,764.24,53.74275231563095,False,560.146,64.9299097086893
Capt Morgan ParrotBayPassion,29.98,25.350233488992668,False,560.146,64.9299097086893
Capt Morgan Private Stock,555259.77,17.68495788634638,False,560.146,64.9299097086893
Capt Morgan Silver Spicd Rum,334500.85,30.414581861109482,False,560.146,64.9299097086893
Capt Morgan Spiced Rum,6356320.62,27.261763602349223,False,560.146,64.9299097086893
Capt Morgan Spiced Rum 100,573172.7,42.723288679066876,False,560.146,64.9299097086893
Capt Morgan Spiced Rum Trav,447487.39999999997,24.371376713623665,False,560.146,64.9299097086893
Capt Morgan Tattoo,1322.37,26.317898923901783,False,560.146,64.9299097086893
Capt Morgan Tattoo Rum,52493.74,26.32431981413402,False,560.146,64.9299097086893
Capt Morgan White,364780.94,38.6820150109738,False,560.146,64.9299097086893
Capt Morgan White Coconut,96385.72,48.27395876690097,False,560.146,64.9299097086893
Capt Morgan White Grapefruit,43522.299999999996,52.576206339927666,False,560.146,64.9299097086893
Capt Morgan White PET,220629.66999999998,29.8582280433996,False,560.146,64.9299097086893
Capt Morgan White Pineapple,79102.77,52.170169904526716,False,560.146,64.9299097086893
Caravan Cab Svgn,10347.93,71.76826669681763,False,560.146,64.9299097086893
Caravella Limoncello,77476.40999999999,27.817602803227448,False,560.146,64.9299097086893
Cardamaro Vino Amaro,5836.089999999999,36.92900554994868,False,560.146,64.9299097086893
Cardhu Scotch,66515.93000000001,27.64470105131207,False,560.146,64.9299097086893
Cardinale Cab Svgn Napa Vly,1124.95,48.38881728076803,False,560.146,64.9299097086893
Caribou Crossing Canadian,7398.52,24.860782967404287,False,560.146,64.9299097086893
Carlo Rossi Blush Calif,4291.87,27.096592874282578,False,560.146,64.9299097086893
Carlo Rossi Burgundy Calif,127684.59,33.92186609103428,False,560.146,64.9299097086893
Carlo Rossi Chablis Calif,76148.05,32.55313885246,False,560.146,64.9299097086893
Carlo Rossi Chianti Cal,1016.13,7.830493907149575,False,560.146,64.9299097086893
Carlo Rossi Moscato Sangria,1334.1100000000001,29.118288596892317,False,560.146,64.9299097086893
Carlo Rossi Paisano Calif,146028.72,31.6352748211516,False,560.146,64.9299097086893
Carlo Rossi RSV Cab Svgn Cal,4297.23,26.17777738226552,False,560.146,64.9299097086893
Carlo Rossi RSV Chard Cal,847.3,29.90304595760449,False,560.146,64.9299097086893
Carlo Rossi RSV Merlot Cal,1822.82,23.193960705502935,False,560.146,64.9299097086893
Carlo Rossi RSV Wh Znfdl Cal,1642.9499999999998,27.825038604995616,False,560.146,64.9299097086893
Carlo Rossi Red Sangria Cal,3867.42,35.91076221356874,False,560.146,64.9299097086893
Carlo Rossi Rhine Calif,27571.87,35.889552081865546,False,560.146,64.9299097086893
Carlo Rossi Spanada Sangria,43827.3,31.976279624800075,False,560.146,64.9299097086893
Carlo Rossi Sweet Red,1436.01,33.04687472821344,False,560.146,64.9299097086893
Carmel Road Chard Liberated,191.76,35.04380475594493,False,560.146,64.9299097086893
Carmel Road Pnt Gris,111.48,31.001076426264802,False,560.146,64.9299097086893
Carmel Road Pnt Nr Monterey,32418.22,32.599507314096826,False,560.146,64.9299097086893
Carmel Road The Barrymore PG,842.49,19.051858182292964,False,560.146,64.9299097086893
Carmel Road Unoaked Chard Mo,15242.94,26.77580571726978,False,560.146,64.9299097086893
Carnaval Red Moscato Sparklg,175.84,51.000909918107375,False,560.146,64.9299097086893
Carnivor Cab Svgn,335379.21,39.34007716220693,False,560.146,64.9299097086893
Carol Shelton Rocky Rsv Znfd,782.76,22.045071286218008,False,560.146,64.9299097086893
Carol Shelton Wild Thing Zin,134.9,22.075611564121573,False,560.146,64.9299097086893
Carolans Irish Cr Gift Set,7569.41,45.420316775019444,False,560.146,64.9299097086893
Carolans Irish Cream,155762.03999999998,36.14749575478733,False,560.146,64.9299097086893
Carpano Antica Formula,104297.31,38.37952135433143,False,560.146,64.9299097086893
Carpene Malvolti Prosecco,18305.57,32.59865713004294,False,560.146,64.9299097086893
Carpene Malvolti Sprklg Rose,6666.66,25.047175047175042,False,560.146,64.9299097086893
Carpineto Brunello Montalci,5813.97,37.30170606315479,False,560.146,64.9299097086893
Carpineto Cab Svgn Farnito,4657.48,64.91278545479528,False,560.146,64.9299097086893
Carpineto Chianti Castldo 14,10795.7,6.137628870754099,False,560.146,64.9299097086893
Carpineto Chianti Clsc,19843.88,31.004017359508328,False,560.146,64.9299097086893
Carpineto Chianti Clsc RSV,72267.31999999999,46.01750832879923,False,560.146,64.9299097086893
Carpineto Dogajolo Rose,16636.37,36.44767458285671,False,560.146,64.9299097086893
Carpineto Dogajolo Tuscan R,48676.35,52.715024852931656,False,560.146,64.9299097086893
Carpineto Dogajolo Tuscan Rd,181998.88,49.523041020911776,False,560.146,64.9299097086893
Carpineto Dogajolo Tuscan Wh,49511.85,57.90159325494806,False,560.146,64.9299097086893
Carpineto Molin Vecchio,479.79999999999995,33.34722801167152,False,560.146,64.9299097086893
Carpineto Montepulciano 11,2247.35,3.502347208934969,False,560.146,64.9299097086893
Carpineto Vino Nobile RSV d,39496.829999999994,32.49858279765743,False,560.146,64.9299097086893
Carstairs White Seal,5118.0599999999995,26.347092452999753,False,560.146,64.9299097086893
Cartlidge & Browne Cab Svgn,167.88,33.30950679056469,False,560.146,64.9299097086893
Cartlidge & Browne Pnt Nr,5115.0,23.473704789833818,False,560.146,64.9299097086893
Casa E Mirafiori Barb d'Alba,972.63,79.85256469572191,False,560.146,64.9299097086893
Casa Ferreirinha Esteva Doro,9411.18,41.284514800481986,False,560.146,64.9299097086893
Casa Ferreirinha Papas Figos,509.65999999999997,30.35356904603069,False,560.146,64.9299097086893
Casa Julia Merlot Rapel,215.82,55.24047817625799,False,560.146,64.9299097086893
Casa Julia Svgn Bl Manta,2763.16,32.14761360181821,False,560.146,64.9299097086893
Casa Lapostolle Merlot,1480.86,24.17108977215941,False,560.146,64.9299097086893
Casa Lapostolle Svgn Bl,4695.6,40.84419456512481,False,560.146,64.9299097086893
Casa Liliana Good Chard,582.47,95.36456813226432,False,560.146,64.9299097086893
Casa Liliana Good Chianti,10012.67,39.30200436047528,False,560.146,64.9299097086893
Casa Liliana Good Merlot,142.87,81.82963533282003,True,560.146,64.9299097086893
Casa Liliana Good Pnt Grg,27656.78,36.09321114027012,False,560.146,64.9299097086893
Casa Noble Blanco Crystal,48556.96,27.414731070478865,False,560.146,64.9299097086893
